Name,State,Date
Chazy,New York,12/15/1900
Chenango Forks,New York,04/01/1904
Cherrycreek,New York,09/15/1902
Chili,New York,04/01/1901
Chili Station,New York,07/01/1902
Chittenango,New York,10/01/1903
Chittenango Station,New York,04/01/1903
Churchville,New York,11/15/1900
Churubusco,New York,11/01/1904
Cincinnatus,New York,02/02/1903
Clarence,New York,05/01/1902
Clarence Center,New York,05/01/1902
Clarkson,New York,01/01/1902
Clay,New York,10/15/1903
Clayton,New York,07/01/1903
Clayville,New York,08/01/1902
Clifton Springs,New York,11/15/1900
Clinton,New York,04/02/1900
Clinton Corners,New York,10/01/1903
Clyde,New York,11/01/1901
Clymer,New York,09/15/1902
Coeymans Hollow,New York,11/15/1904
Cohoes,New York,04/01/1901
Coldbrook,New York,11/02/1903
Colden,New York,12/01/1902
Coldspring,New York,09/01/1902
Collins,New York,01/15/1902
Collins Center,New York,01/15/1902
Colosse,New York,01/15/1904
Conesus,New York,04/01/1904
Conewango Valley,New York,09/15/1902
Conewango Valley,New York,07/01/1903
Constable,New York,06/15/1904
Constableville,New York,07/05/1899
Constantia,New York,10/01/1903
Coopers Plains,New York,11/15/1904
Cooperstown,New York,10/01/1903
Copenhagen,New York,07/01/1903
Corfu,New York,03/01/1902
Corning,New York,12/15/1900
Cortland,New York,12/01/1900
Coshocton,New York,10/01/1902
Cowlesville,New York,03/02/1903
Coxsackie,New York,11/01/1904
Cranesville,New York,01/01/1904
Crittenden,New York,01/15/1902
Croghan,New York,05/16/1904
Croton On Hudson,New York,01/01/1904
Cuba,New York,03/01/1902
Cuyler,New York,10/01/1903
Dalton,New York,03/01/1902
Dansville,New York,02/01/1902
Darien,New York,02/01/1902
Darien Center,New York,11/01/1900
De Kalb Junction,New York,08/01/1901
Deansboro,New York,02/01/1902
Deerfield,New York,04/01/1902
Delancey,New York,04/01/1904
Delanson,New York,10/01/1903
Delevan,New York,03/02/1903
Delhi,New York,05/01/1903
Delmar,New York,03/01/1902
Demster,New York,09/01/1904
Depew,New York,05/14/1900
Derby,New York,09/02/1901
Deruyter,New York,10/15/1904
Dewittville,New York,09/15/1902
Dickinson Center,New York,06/01/1904
Dormansville,New York,11/01/1904
Dover Plains,New York,10/01/1903
Dresden,New York,08/01/1904
Dryden,New York,12/15/1902
Duanesburg,New York,11/15/1904
Dundee,New York,07/01/1901
Dunkirk,New York,09/15/1902
Durhamville,New York,07/01/1903
Eagle Bridge,New York,12/01/1902
Earlville,New York,08/01/1902
East Aurora,New York,10/01/1903
East Berne,New York,08/01/1901
East Bethany,New York,09/02/1901
East Bloomfield,New York,02/02/1903
East Chatham,New York,04/16/1900
East Concord,New York,12/01/1902
East Greenbush,New York,09/15/1903
East Hamlin,New York,11/01/1902
East Nassau,New York,09/15/1903
East Otto,New York,12/01/1903
East Palmyra,New York,10/01/1901
East Pembroke,New York,02/01/1902
East Schodack,New York,09/15/1903
East Syracuse,New York,08/01/1902
Ebenezer,New York,09/01/1903
Eden,New York,07/01/1902
Edmeston,New York,09/01/1904
Elba,New York,10/15/1896
Elbridge,New York,09/02/1901
Ellenburg Center,New York,10/15/1903
Ellenburg Depot,New York,02/15/1904
Ellicottville,New York,02/15/1904
Elmira,New York,06/04/1900
Ensenore,New York,02/02/1903
Esperance,New York,02/15/1904
Evans Mills,New York,11/01/1901
Fabius,New York,11/01/1904
Fairport,New York,07/01/1902
Falconer,New York,08/15/1900
Farmer,New York,03/01/1902
Farmersville Station,New York,10/01/1903
Fayetteville,New York,04/01/1903
Fernwood,New York,07/01/1903
Fillmore,New York,10/15/1900
Fishkill,New York,10/01/1903
Flycreek,New York,08/01/1904
Fonda,New York,03/01/1904
Forest,New York,02/15/1904
Forestport,New York,09/01/1904
Forestville,New York,07/16/1900
Forks,New York,01/15/1902
Fort Edward,New York,09/15/1903
Fort Plain,New York,03/01/1902
Frankfort,New York,06/01/1901
Franklin,New York,09/15/1903
Franklinville,New York,03/02/1903
Fredonia,New York,09/01/1900
Freehold,New York,11/01/1904
Freeville,New York,07/01/1902
Frewsburg,New York,12/15/1900
Friendship,New York,10/15/1903
Fulton,New York,07/01/1903
Fultonville,New York,07/01/1902
Gage,New York,10/01/1901
Gainesville,New York,02/01/1901
Galway,New York,11/15/1904
Gansevoort,New York,02/01/1904
Gardenville,New York,12/15/1902
Gardiner,New York,04/01/1904
Garrison,New York,04/01/1902
Gasport,New York,11/15/1901
Gates,New York,02/15/1901
Geneseo,New York,11/15/1904
Geneva,New York,12/01/1900
Genoa,New York,02/02/1903
Germantown,New York,08/01/1899
Getzville,New York,05/01/1902
Ghent,New York,04/01/1902
Glenmont,New York,01/15/1904
Glenmore,New York,01/15/1904
Glens Falls,New York,04/01/1903
Glenwood,New York,05/01/1902
Gloversville,New York,03/01/1902
Gouverneur,New York,01/01/1904
Gowanda,New York,07/01/1901
Grand Island,New York,12/01/1902
Great Valley,New York,03/02/1903
Greene,New York,11/01/1901
Greenfield Center,New York,11/01/1904
Greenville,New York,07/01/1903
Greenwich,New York,03/01/1902
Groton,New York,08/01/1902
Groveland Station,New York,10/15/1903
Guilford,New York,07/01/1903
Hagaman,New York,01/01/1902
Hague,New York,11/01/1900
Halls Corners,New York,03/01/1901
Hamburg,New York,07/15/1902
Hamilton,New York,08/01/1902
Hamlet,New York,10/10/1898
Hamlin,New York,05/01/1902
Hammond,New York,08/01/1899
Hammondsport,New York,11/15/1900
Hannibal,New York,07/01/1903
Harford,New York,12/01/1904
Harkness,New York,07/01/1903
Harpursville,New York,11/01/1900
Harrisville,New York,02/01/1902
Hastings,New York,10/15/1903
Hector,New York,01/15/1904
Hemlock,New York,09/15/1904
Henrietta,New York,08/15/1900
Herkimer,New York,12/02/1901
Heuvelton,New York,11/01/1900
Hicksville,New York,12/15/1904
Highland,New York,05/02/1898
Hillsdale,New York,07/01/1903
Hilton,New York,11/01/1902
Himrod,New York,07/01/1902
Hinsdale,New York,11/15/1904
Holcomb,New York,11/15/1904
Holland,New York,05/01/1902
Holland Patent,New York,07/01/1902
Holley,New York,06/02/1902
Holmes,New York,10/01/1903
Homer,New York,10/01/1903
Honeoye Falls,New York,01/01/1902
Hoosick Falls,New York,07/01/1902
Hopewell Junction,New York,05/01/1903
Hornellsville,New York,11/01/1900
Horseheads,New York,04/01/1902
Houghton,New York,03/01/1902
Hubbardsville,New York,10/01/1903
Hudson,New York,05/16/1904
Hunt,New York,10/01/1900
Huntington,New York,07/01/1902
Hydepark,New York,10/01/1900
Ilion,New York,03/15/1901
Ira,New York,09/01/1903
Irondequoit,New York,10/02/1899
Irving,New York,09/02/1901
Ischua,New York,11/02/1903
Ithaca,New York,07/01/1902
Jackson Corners,New York,10/01/1903
Jamestown,New York,08/15/1900
Jamesville,New York,12/01/1903
Jasper,New York,09/15/1903
Java Center,New York,04/01/1904
Jerusalem,New York,07/01/1903
Johnsonburg,New York,11/02/1903
Johnsonville,New York,08/01/1902
Johnstown,New York,05/01/1903
Jordan,New York,08/01/1901
Kanona,New York,04/01/1902
Keeseville,New York,12/01/1904
Kendall,New York,09/15/1903
Kenmore,New York,10/17/1898
Kennedy,New York,11/15/1900
Kent,New York,07/01/1902
King Ferry,New York,02/02/1903
Kirkville,New York,10/01/1901
Kirkwood,New York,04/15/1904
Knowlesville,New York,09/15/1903
La Salle ,New York,11/15/1901
Lacona,New York,07/01/1903
Lafargeville,New York,01/01/1904
Lafayette,New York,10/01/1903
Lagrangeville,New York,02/01/1901
Lakeview,New York,06/01/1899
Lancaster,New York,01/15/1902
Laurens,New York,09/01/1904
Lawton Station,New York,01/15/1902
Lebanon,New York,10/01/1903
Lee Center,New York,11/02/1903
Leroy,New York,05/01/1901
Lestershire,New York,04/01/1904
Lewiston,New York,11/15/1901
Lima,New York,07/01/1903
Limerick,New York,11/01/1900
Linden,New York,11/01/1901
Lindley,New York,09/15/1904
Linwood,New York,12/01/1902
Lisbon Center,New York,10/01/1901
Little Falls,New York,07/01/1901
Little Valley,New York,03/02/1903
Liverpool,New York,04/01/1903
Livonia,New York,09/01/1903
Locke,New York,02/02/1903
Lockport,New York,08/15/1899
Lodi,New York,11/01/1900
Lowman,New York,04/01/1904
Lowville,New York,07/01/1903
Ludlowville,New York,12/15/1902
Lyndonville,New York,09/15/1903
Lyon Falls,New York,01/15/1904
Lyons,New York,06/04/1900
Lysander,New York,09/15/1904
Macedon,New York,02/01/1902
Machias,New York,03/02/1903
Madison,New York,08/01/1902
Madrid,New York,10/15/1903
Madrid Springs,New York,10/15/1903
Mahopac,New York,04/15/1904
Mallory,New York,05/02/1904
Malone,New York,02/15/1904
Manlius,New York,06/04/1900
Mannsville,New York,07/01/1903
Marathon,New York,02/01/1901
Marcellus,New York,10/15/1900
Marcy,New York,01/01/1902
Marietta,New York,11/01/1904
Marilla,New York,09/02/1901
Marion,New York,10/01/1901
Marlboro,New York,07/01/1903
Martinsville,New York,11/15/1901
Martville,New York,02/02/1903
Massena,New York,10/01/1901
Mayfield,New York,07/01/1903
Maynard,New York,09/01/1903
Mayville,New York,09/15/1902
McGraw,New York,11/01/1900
Mechanicsville,New York,10/01/1903
Medina,New York,05/01/1902
Melrose,New York,08/01/1902
Memphis,New York,02/15/1901
Mexico,New York,07/01/1902
Middleport,New York,05/01/1900
Middlesex,New York,07/01/1902
Middletown,New York,02/01/1904
Millbrook,New York,10/01/1903
Millerton,New York,10/01/1903
Milton,New York,10/01/1902
Mohawk,New York,11/01/1900
Moira,New York,07/01/1904
Monsey,New York,04/15/1904
Montgomery,New York,10/15/1903
Montour Falls,New York,03/02/1903
Mooers,New York,03/01/1902
Mooers Forks,New York,03/01/1902
Moravia,New York,02/01/1902
Morganville,New York,07/01/1902
Morrisonville,New York,11/01/1902
Morristown,New York,12/01/1898
Morrisville,New York,12/15/1903
Morton,New York,09/15/1903
Moscow,New York,03/01/1902
Mount Kisco,New York,09/01/1902
Mount Morris,New York,03/01/1902
Mount Vision,New York,11/15/1904
Munnsville,New York,10/01/1903
Naples,New York,12/15/1900
Nassau,New York,12/01/1902
Natural Bridge,New York,02/01/1902
New Baltimore Station,New York,09/15/1904
New Berlin,New York,03/01/1901
New City,New York,04/15/1904
New Hamburg,New York,10/01/1903
New Hartford,New York,07/01/1902
Newark,New York,09/05/1899
Newburgh,New York,07/01/1902
Newfane,New York,11/15/1901
Newfield,New York,11/15/1900
Newhaven,New York,04/15/1904
Newport,New York,07/01/1903
Nichols,New York,01/01/1904
Nineveh,New York,11/02/1903
Niverville,New York,02/15/1904
Norfolk,New York,07/15/1904
North Bangor,New York,07/01/1903
North Clymer,New York,09/15/1902
North Collins,New York,01/15/1902
North Rose,New York,07/01/1902
North Stockholm,New York,12/15/1903
North Tonawanda,New York,11/15/1901
Norwich,New York,04/01/1902
Norwood,New York,07/01/1903
Nunda,New York,03/01/1902
Oakfield,New York,07/01/1902
Odessa,New York,03/02/1903
Ogdensburg,New York,11/01/1900
Old Chatham,New York,07/01/1902
Olean,New York,03/02/1903
Oneida,New York,10/01/1903
Oneonta,New York,08/01/1902
Ontario,New York,06/04/1900
Orchard Park,New York,11/01/1901
Oriskany,New York,02/01/1902
Oriskany Falls,New York,07/01/1901
Orleans Four Corners,New York,07/01/1903
Oswego,New York,07/01/1902
Oswego Falls,New York,02/01/1902
Otego,New York,09/15/1900
Ovid,New York,03/02/1903
Owasco,New York,09/01/1903
Owego,New York,07/15/1904
Oxford ,New York,11/01/1901
Painted Post,New York,05/01/1902
Palatine Bridge,New York,11/01/1904
Palmyra,New York,09/02/1901
Parish,New York,02/01/1902
Patterson,New York,08/01/1902
Pattersonville,New York,03/01/1902
Pavilion,New York,03/01/1902
Pawling,New York,10/01/1903
Peekskill,New York,04/01/1903
Pembroke,New York,02/01/1902
Penfield,New York,11/01/1900
Pennellville,New York,05/02/1904
Penyan,New York,03/15/1900
Perry,New York,11/15/1900
Perrysburg,New York,10/10/1898
Peru,New York,04/01/1904
Phelps,New York,09/05/1899
Philadelphia,New York,05/02/1898
Phoenix,New York,07/01/1903
Pierrepont Manor,New York,07/01/1903
Pine City,New York,09/01/1904
Pine Plains,New York,06/02/1902
Pittsford,New York,10/15/1900
Plattsburg,New York,10/15/1900
Pleasant Valley,New York,10/01/1903
Pomona,New York,07/01/1903
Pompey,New York,11/01/1904
Poolville,New York,10/01/1903
Port Byron,New York,01/01/1902
Port Chester,New York,09/15/1899
Port Leyden,New York,08/01/1902
Portageville,New York,09/15/1900
Porterville,New York,07/15/1902
Portland,New York,02/15/1901
Portville,New York,11/16/1903
Potsdam,New York,07/01/1903
Poughkeepsie,New York,08/01/1902
Poughquag,New York,10/01/1903
Prattsburg,New York,07/01/1901
Prattsville,New York,09/01/1903
Pulaski,New York,11/01/1900
Pultneyville,New York,07/01/1902
Putnam Station,New York,11/15/1904
Randolph,New York,03/02/1903
Ransomville,New York,11/15/1901
Rathbone,New York,10/01/1902
Ravena,New York,05/16/1904
Red Creek,New York,07/01/1902
Red Hook,New York,10/01/1903
Redwood,New York,02/01/1902
Remsen,New York,07/01/1903
Rensselaer Falls,New York,10/15/1900
Rexford Flats,New York,07/15/1904
Rhinebeck,New York,10/03/1898
Richfield Springs,New York,07/01/1903
Richford,New York,08/15/1904
Richland,New York,11/16/1903
Richville,New York,10/01/1903
Ripley,New York,12/15/1900
Riverhead,New York,04/03/1899
Rochester Junction,New York,01/01/1902
Rock Stream,New York,02/02/1903
Rome,New York,10/15/1900
Romulus,New York,12/02/1901
Rosiere,New York,07/01/1903
Roslyn,New York,10/15/1903
Rush,New York,11/01/1902
Rushville,New York,07/01/1902
Sacket Harbor,New York,07/01/1902
Saint Johnsville,New York,12/01/1903
Saint Lawrence,New York,02/15/1904
Salamanca,New York,11/01/1900
Salem,New York,04/15/1904
Saltpoint,New York,07/01/1902
Sanborn,New York,11/15/1901
Sandycreek,New York,07/01/1903
Sandyhill,New York,04/15/1904
Saratoga Springs,New York,11/01/1902
Sardinia,New York,08/01/1901
Saugerties,New York,08/15/1900
Sauquoit,New York,07/01/1901
Savannah,New York,07/01/1902
Savona,New York,07/01/1902
Schaghticoke,New York,03/01/1902
Schenectady,New York,09/02/1901
Schodack Landing,New York,01/01/1904
Schuylerville,New York,10/15/1903
Scio,New York,10/01/1903
Scottsville,New York,11/01/1902
Seely Creek,New York,12/01/1903
Selkirk,New York,04/02/1900
Seneca Falls,New York,10/01/1903
Sennett,New York,09/01/1903
Seward,New York,11/01/1904
Sharon Springs,New York,03/01/1904
Sherburne,New York,03/01/1901
Sherman,New York,09/15/1902
Shortsville,New York,02/02/1903
Shushan,New York,09/15/1903
Silver Creek,New York,07/16/1900
Silver Springs,New York,09/15/1900
Sinclairville,New York,09/15/1902
Skaneateles,New York,11/01/1901
Slingerlands,New York,02/01/1902
Sloan,New York,07/15/1904
Sodus,New York,11/01/1900
Sodus Point,New York,08/15/1904
Solsville,New York,07/01/1902
South Bethlehem,New York,11/15/1904
South Butler,New York,07/01/1902
South Byron,New York,02/15/1901
South Dayton,New York,09/01/1900
South Granby,New York,05/16/1904
South Hammond,New York,07/15/1904
South Hammond,New York,09/01/1904
South New Berlin,New York,08/01/1904
South Wales,New York,03/01/1902
Spencer,New York,02/02/1903
Spencerport,New York,01/02/1901
Spragueville,New York,04/01/1902
Springville,New York,07/15/1902
Springwater,New York,05/01/1903
Staatsburg,New York,09/01/1902
Stafford,New York,01/15/1901
Stanfordville,New York,10/01/1903
Stanley,New York,04/16/1900
Sterling Station,New York,09/01/1903
Stillwater,New York,07/01/1903
Stittville,New York,08/01/1902
Stockbridge,New York,10/01/1903
Stormville,New York,10/01/1903
Strykersville,New York,11/02/1903
Swormville,New York,05/01/1902
Syracuse,New York,11/01/1901
Taberg,New York,01/15/1904
Tarrytown,New York,12/15/1904
Theresa,New York,10/01/1900
Tiashoke,New York,08/01/1902
Tivoli,New York,10/01/1903
Tonawanda,New York,05/01/1902
Townline,New York,07/15/1902
Troupsburg,New York,09/15/1903
Troy,New York,08/01/1902
Trumansburg,New York,12/15/1902
Truxton,New York,10/01/1902
Tully,New York,10/15/1903
Tunnel,New York,12/01/1903
Tuscarora,New York,03/01/1902
Union Springs,New York,01/01/1902
Union Square,New York,12/01/1902
Valatie,New York,07/01/1903
Valley Falls,New York,07/01/1902
Valois,New York,01/15/1904
Vanetten,New York,09/15/1903
Varysburg,New York,11/02/1903
Verbank,New York,10/01/1903
Vernon,New York,10/15/1900
Vernon Center,New York,06/01/1901
Verona,New York,07/01/1903
Verona Station,New York,07/01/1903
Victor,New York,12/01/1900
Voorheesville,New York,07/01/1903
Walden,New York,04/01/1903
Wales Center,New York,09/01/1904
Walton,New York,04/15/1901
Walworth,New York,11/01/1900
Wappingers Falls,New York,10/01/1903
Warner,New York,12/01/1902
Warsaw,New York,09/15/1900
Wassaic,New York,10/01/1903
Waterford,New York,10/01/1903
Waterloo,New York,03/15/1901
Waterport,New York,09/15/1903
Watertown,New York,05/02/1898
Waterville,New York,04/02/1900
Watkins,New York,01/01/1902
Waverly,New York,07/01/1903
Wayland,New York,07/01/1902
Wayne,New York,01/26/1904
Wayville,New York,06/01/1904
Webster,New York,05/01/1900
Weedsport,New York,11/01/1902
Wellsbridge,New York,09/01/1904
Wellsburg,New York,03/02/1903
Wellsville,New York,10/15/1903
West,New York,02/01/1904
West Albany,New York,04/01/1901
West Berne,New York,05/16/1904
West Bloomfield,New York,11/15/1904
West Camden,New York,07/01/1903
West Chazy,New York,07/01/1901
West Coxsackie,New York,10/15/1903
West Danby,New York,08/01/1902
West Falls,New York,02/02/1903
West Henrietta,New York,08/15/1900
West Leyden,New York,07/01/1904
West Monroe,New York,02/01/1902
West Rush,New York,11/01/1902
West Sand Lake,New York,10/15/1904
West Seneca,New York,11/01/1898
West Troy,New York,04/01/1901
West Valley,New York,02/15/1904
West Vienna,New York,07/01/1903
West Webster,New York,11/01/1902
Westbranch,New York,01/15/1904
Westernville,New York,09/01/1904
Westfield,New York,10/15/1900
Whallonsburg,New York,11/15/1904
Whitehall,New York,09/01/1903
Whiteplains,New York,04/16/1900
Whitesboro,New York,03/01/1902
Whitney Crossings,New York,05/01/1902
Williamson,New York,07/01/1902
Williamstown,New York,11/16/1903
Willink,New York,10/01/1903
Willliamsville,New York,05/01/1902
Willseyville,New York,10/15/1903
Wilson,New York,11/15/1901
Windham,New York,12/01/1904
Wings Station,New York,05/01/1902
Winthrop,New York,07/15/1904
Wolcott,New York,07/01/1902
Woodhull,New York,03/01/1902
Woodville,New York,11/01/1904
Wynantskill,New York,09/15/1903
Wyoming,New York,08/01/1903
Youngstown,New York,11/15/1901
Abbottsburg,North Carolina,10/15/1904
Advance,North Carolina,07/01/1902
Alexander,North Carolina,03/02/1903
Alexis,North Carolina,10/15/1904
Altamahaw,North Carolina,09/01/1904
Angier,North Carolina,10/01/1903
Apex,North Carolina,01/01/1902
Archer,North Carolina,06/01/1904
Arden,North Carolina,07/01/1902
Asheville,North Carolina,12/02/1901
Ashpole,North Carolina,05/01/1902
Atkinson,North Carolina,05/01/1903
Aulander,North Carolina,12/15/1903
Aurora,North Carolina,06/01/1904
Autryville,North Carolina,04/01/1904
Ayden,North Carolina,11/01/1902
Bahama,North Carolina,09/01/1904
Barber,North Carolina,04/01/1903
Barnesville,North Carolina,05/01/1903
Battleboro,North Carolina,07/01/1902
Bearcreek,North Carolina,03/02/1903
Beasley,North Carolina,10/01/1903
Beaufort,North Carolina,10/01/1903
Belew Creek,North Carolina,08/01/1904
Belgrade,North Carolina,04/01/1902
Belmont,North Carolina,12/01/1902
Belvidere,North Carolina,01/01/1904
Benaja,North Carolina,06/01/1904
Benson,North Carolina,03/02/1903
Bessemer City,North Carolina,03/01/1902
Bethel,North Carolina,11/01/1902
Biltmore,North Carolina,01/01/1902
Blackcreek,North Carolina,07/15/1904
Blackjack,North Carolina,04/01/1904
Blanch,North Carolina,10/01/1904
Boomer,North Carolina,02/02/1903
Boone,North Carolina,12/01/1904
Boonville,North Carolina,10/15/1904
Bostic,North Carolina,06/01/1904
Bower,North Carolina,04/01/1903
Brevard,North Carolina,03/02/1903
Bridgewater,North Carolina,09/01/1904
Brim,North Carolina,01/15/1904
Browns Summit,North Carolina,09/15/1903
Buies,North Carolina,11/01/1904
Burgaw,North Carolina,02/01/1902
Burlington,North Carolina,04/01/1903
Bynum,North Carolina,10/15/1904
Campbell,North Carolina,06/01/1904
Candler,North Carolina,03/02/1903
Canton,North Carolina,12/02/1901
Cardenas,North Carolina,10/15/1904
Cary,North Carolina,03/02/1903
Castoria,North Carolina,02/01/1904
Catawba,North Carolina,09/15/1904
Cerrogordo,North Carolina,06/01/1904
Chadbourn,North Carolina,07/01/1903
Chapelhill,North Carolina,11/02/1903
Charlotte,North Carolina,07/16/1900
China Grove,North Carolina,10/23/1896
Chocowinity,North Carolina,04/01/1902
Claremont,North Carolina,04/01/1903
Clarendon,North Carolina,06/15/1904
Clarkton,North Carolina,02/02/1903
Clayton,North Carolina,07/01/1902
Cleveland,North Carolina,04/01/1903
Clyde,North Carolina,12/02/1901
Colerain,North Carolina,01/01/1904
Concho,North Carolina,01/15/1904
Concord,North Carolina,04/01/1902
Conetoe,North Carolina,02/02/1903
